"year","site","habitat","project","plot","subplot","uniqueID","species","unitAbund","scaleAbund","abundance"
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","CRCR","biomass_g","1m2",15.813
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","CRPO","biomass_g","1m2",25.806
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","CRYP1","biomass_g","1m2",1.082
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","DEPI","biomass_g","1m2",0.213
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","ERDI","biomass_g","1m2",1.078
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","ERTR","biomass_g","1m2",12.089
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","LELA","biomass_g","1m2",2.229
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","MAFE","biomass_g","1m2",0.651
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","PENA","biomass_g","1m2",0.589
"2005","jrn","G","BASN","BASN","6","jrn_BASN_BASN_6","ZIGR","biomass_g","1m2",6.943
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","AMCH","biomass_g","1m2",1.247
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","BOER","biomass_g","1m2",1.582
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","CRCR","biomass_g","1m2",0.753
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","CRMI","biomass_g","1m2",0.293
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","CRYP1","biomass_g","1m2",0.016
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","DEPI","biomass_g","1m2",7.318
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","EUSR","biomass_g","1m2",0.024
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","LELA","biomass_g","1m2",26.684
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","OEPR","biomass_g","1m2",0.408
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","PENA","biomass_g","1m2",0.16
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","SAKA","biomass_g","1m2",79.837
"2005","jrn","G","BASN","BASN","7","jrn_BASN_BASN_7","SCBR","biomass_g","1m2",10.067
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","ALCH","biomass_g","1m2",5.689
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","ASNU","biomass_g","1m2",12.391
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","ASTE","biomass_g","1m2",6.162
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","BOER","biomass_g","1m2",8.306
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","CRCR","biomass_g","1m2",0.753
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","CRYP1","biomass_g","1m2",0.441
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","DEPI","biomass_g","1m2",0.056
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","HYVE","biomass_g","1m2",1.397
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","LELA","biomass_g","1m2",121.83
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","OEPR","biomass_g","1m2",0.062
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","PENA","biomass_g","1m2",0.388
"2005","jrn","G","BASN","BASN","8","jrn_BASN_BASN_8","SCBR","biomass_g","1m2",34.372
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","BOER","biomass_g","1m2",180.438
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","CRCR","biomass_g","1m2",8.283
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","DEPI","biomass_g","1m2",5.036
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","ERDI","biomass_g","1m2",0.826
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","LELA","biomass_g","1m2",30.187
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","MAFE","biomass_g","1m2",0.651
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","OEPR","biomass_g","1m2",0.386
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","PENA","biomass_g","1m2",0.805
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","PHAC1","biomass_g","1m2",0.249
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","PHCO","biomass_g","1m2",20.986
"2005","jrn","G","BASN","BASN","9","jrn_BASN_BASN_9","RANE","biomass_g","1m2",6.444
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","ASNU","biomass_g","1m2",0.013
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","ASTE","biomass_g","1m2",1.06
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","BOER","biomass_g","1m2",118.52
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","CRCR","biomass_g","1m2",4.518
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","CRYP1","biomass_g","1m2",0.116
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","DEPI","biomass_g","1m2",3.722
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","ERDI","biomass_g","1m2",3.771
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","EUSR","biomass_g","1m2",1.061
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","OEPR","biomass_g","1m2",0.025
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","PENA","biomass_g","1m2",1.863
"2005","jrn","G","BASN","BASN","10","jrn_BASN_BASN_10","ZIGR","biomass_g","1m2",10.273
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","ALLI1","biomass_g","1m2",0.013
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","AMCH","biomass_g","1m2",0.016
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","ASNU","biomass_g","1m2",9.343
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","BOER","biomass_g","1m2",131.923
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","CRCR","biomass_g","1m2",3.012
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","CRYP1","biomass_g","1m2",0.074
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","DEPI","biomass_g","1m2",3.966
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","ERDI","biomass_g","1m2",10.343
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","ERTR","biomass_g","1m2",4.127
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","EUSR","biomass_g","1m2",0.603
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","LELA","biomass_g","1m2",96.61
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","OEPR","biomass_g","1m2",0.312
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","PENA","biomass_g","1m2",1.021
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","PLPA","biomass_g","1m2",0.431
"2005","jrn","G","BASN","BASN","11","jrn_BASN_BASN_11","SAKA","biomass_g","1m2",1.901
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","ASTE","biomass_g","1m2",11
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","BOER","biomass_g","1m2",17.534
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","CAWR","biomass_g","1m2",0.467
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","CRYP1","biomass_g","1m2",0.004
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","DEPI","biomass_g","1m2",0.022
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","EUSE","biomass_g","1m2",0.291
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","EUSR","biomass_g","1m2",0.15
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","LELA","biomass_g","1m2",52.636
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","MILI","biomass_g","1m2",1.424
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","PEAN","biomass_g","1m2",0.107
"2005","jrn","G","BASN","BASN","12","jrn_BASN_BASN_12","PENA","biomass_g","1m2",0.686
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","ASNU","biomass_g","1m2",0.331
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","BAMU","biomass_g","1m2",0.106
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","BOER","biomass_g","1m2",47.373
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","CHIN","biomass_g","1m2",0.424
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","CRCR","biomass_g","1m2",5.271
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","CRYP1","biomass_g","1m2",0.186
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","DEPI","biomass_g","1m2",69.822
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","ERDI","biomass_g","1m2",4.369
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","EUSR","biomass_g","1m2",8.685
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","GSDL1","biomass_g","1m2",0.018
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","OEPR","biomass_g","1m2",0.006
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","PENA","biomass_g","1m2",1.327
"2005","jrn","G","BASN","BASN","13","jrn_BASN_BASN_13","TILA","biomass_g","1m2",3.676
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","BOER","biomass_g","1m2",75.893
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","CHIN","biomass_g","1m2",0.072
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","CRCR","biomass_g","1m2",2.259
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","CRYP1","biomass_g","1m2",0.028
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","DEPI","biomass_g","1m2",10.486
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","EPTR","biomass_g","1m2",826.106
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","ERAB","biomass_g","1m2",0.021
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","LEVI","biomass_g","1m2",0.018
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","MUAR","biomass_g","1m2",0.082
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","OPPH","biomass_g","1m2",0.318
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","OPVI","biomass_g","1m2",0.229
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","PENA","biomass_g","1m2",5.477
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","RANE","biomass_g","1m2",15.601
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","STEX","biomass_g","1m2",0.041
"2005","jrn","G","BASN","BASN","14","jrn_BASN_BASN_14","XASP","biomass_g","1m2",11.802
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","ASTR1","biomass_g","1m2",0.053
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","BOER","biomass_g","1m2",114.301
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","CHCO","biomass_g","1m2",1.619
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","CHIN","biomass_g","1m2",0.212
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","CRPO","biomass_g","1m2",1.119
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","CRYP1","biomass_g","1m2",0.016
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","DEPI","biomass_g","1m2",9.519
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","ERAB","biomass_g","1m2",13.387
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","ERTR","biomass_g","1m2",2.833
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","GSDL1","biomass_g","1m2",0.005
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","LELA","biomass_g","1m2",15.921
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","MAFE","biomass_g","1m2",0.163
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","OEPR","biomass_g","1m2",3.606
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","PENA","biomass_g","1m2",0.029
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","SAKA","biomass_g","1m2",20.672
"2005","jrn","G","BASN","BASN","15","jrn_BASN_BASN_15","XASA","biomass_g","1m2",0.157
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","ASTE","biomass_g","1m2",11.795
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","ASTR1","biomass_g","1m2",0.133
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","BAAB","biomass_g","1m2",18.668
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","CHIN","biomass_g","1m2",0.042
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","PENA","biomass_g","1m2",1.516
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","SAKA","biomass_g","1m2",0.333
"2005","jrn","G","BASN","BASN","16","jrn_BASN_BASN_16","SPSU","biomass_g","1m2",0.204
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","ALCH","biomass_g","1m2",0.051
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","ASTE","biomass_g","1m2",8.614
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","ASTR1","biomass_g","1m2",0.398
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","BOER","biomass_g","1m2",7.23
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","CHST","biomass_g","1m2",0.18
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","DEPI","biomass_g","1m2",3.877
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","EPTR","biomass_g","1m2",297.81
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","ERAB","biomass_g","1m2",0.941
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","EUSE","biomass_g","1m2",0.039
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","LELA","biomass_g","1m2",1.911
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","MILI","biomass_g","1m2",0.475
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","MUPO","biomass_g","1m2",55.974
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","PENA","biomass_g","1m2",3.925
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","RANE","biomass_g","1m2",71.152
"2005","jrn","G","BASN","BASN","17","jrn_BASN_BASN_17","SCAR","biomass_g","1m2",2.251
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","AMCH","biomass_g","1m2",0.503
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","ASTE","biomass_g","1m2",0.53
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","ASTR1","biomass_g","1m2",0.005
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","BOER","biomass_g","1m2",93.867
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","CABA","biomass_g","1m2",0.029
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","CHST","biomass_g","1m2",1.05
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","CRCR","biomass_g","1m2",3.012
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","CRYP1","biomass_g","1m2",0.061
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","DEPI","biomass_g","1m2",13.602
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","ERAB","biomass_g","1m2",0.392
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","ERDI","biomass_g","1m2",3.009
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","ERTR","biomass_g","1m2",0.002
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","LELA","biomass_g","1m2",8.693
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","MAFE","biomass_g","1m2",0.976
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","MILI","biomass_g","1m2",1.357
"2005","jrn","G","BASN","BASN","18","jrn_BASN_BASN_18","PENA","biomass_g","1m2",1.506
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","ASNU","biomass_g","1m2",0.199
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","BOER","biomass_g","1m2",188.955
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","CHIN","biomass_g","1m2",1.144
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","CRCR","biomass_g","1m2",0.753
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","CRYP1","biomass_g","1m2",0.753
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","DEPI","biomass_g","1m2",1.385
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","ERDI","biomass_g","1m2",1.337
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","LELA","biomass_g","1m2",12.45
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","MAFE","biomass_g","1m2",0.163
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","OEPR","biomass_g","1m2",0.05
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","PENA","biomass_g","1m2",0.542
"2005","jrn","G","BASN","BASN","19","jrn_BASN_BASN_19","SAKA","biomass_g","1m2",0.233
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","BOER","biomass_g","1m2",72.632
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","CRCR","biomass_g","1m2",3.012
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","CRYP1","biomass_g","1m2",0.321
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","DEPI","biomass_g","1m2",16.047
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","ERDI","biomass_g","1m2",3.009
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","EUSE","biomass_g","1m2",1.699
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","EUSR","biomass_g","1m2",0.355
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","LELA","biomass_g","1m2",23.786
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","LEPI1","biomass_g","1m2",0.129
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","OEPR","biomass_g","1m2",0.156
"2005","jrn","G","BASN","BASN","20","jrn_BASN_BASN_20","PENA","biomass_g","1m2",2.833
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","ASNU","biomass_g","1m2",0.053
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","ASTE","biomass_g","1m2",97.406
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","BOER","biomass_g","1m2",26.279
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","CRCR","biomass_g","1m2",2.259
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","CRYP1","biomass_g","1m2",0.024
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","DEPI","biomass_g","1m2",0.007
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","ERAB","biomass_g","1m2",51.221
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","ERDI","biomass_g","1m2",1.77
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","21","jrn_BASN_BASN_21","PENA","biomass_g","1m2",0.131
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","BOER","biomass_g","1m2",183.822
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","CRCR","biomass_g","1m2",3.012
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","CRMI","biomass_g","1m2",0.376
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","CRYP1","biomass_g","1m2",0.07
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","DEPI","biomass_g","1m2",38.481
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","LELA","biomass_g","1m2",69.576
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","OEAL","biomass_g","1m2",0.125
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","PENA","biomass_g","1m2",1.346
"2005","jrn","G","BASN","BASN","22","jrn_BASN_BASN_22","PLPA","biomass_g","1m2",3.881
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","AMCH","biomass_g","1m2",0.016
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","BAAB","biomass_g","1m2",0.076
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","BOER","biomass_g","1m2",129.067
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","CRCR","biomass_g","1m2",5.271
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","CRYP1","biomass_g","1m2",0.256
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","DEPI","biomass_g","1m2",3.604
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","ERDI","biomass_g","1m2",4.09
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","EUSE","biomass_g","1m2",0.019
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","LELA","biomass_g","1m2",17.545
"2005","jrn","G","BASN","BASN","23","jrn_BASN_BASN_23","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","ASTE","biomass_g","1m2",0.398
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","BOER","biomass_g","1m2",47.461
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","CRCR","biomass_g","1m2",2.259
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","CRYP1","biomass_g","1m2",0.012
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","DAPU","biomass_g","1m2",3.724
"2005","jrn","G","BASN","BASN","24","jrn_BASN_BASN_24","SAKA","biomass_g","1m2",5.94
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","AMCH","biomass_g","1m2",0.057
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ASNU","biomass_g","1m2",7.156
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ASTE","biomass_g","1m2",16.301
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ASTR1","biomass_g","1m2",0.212
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","BOER","biomass_g","1m2",5.537
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","CHIN","biomass_g","1m2",2.967
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","CRCR","biomass_g","1m2",3.765
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","CRYP1","biomass_g","1m2",0.126
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","DEPI","biomass_g","1m2",12.908
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ERAB","biomass_g","1m2",63.693
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ERDI","biomass_g","1m2",5.742
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","ERTR","biomass_g","1m2",47.411
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","GSDL1","biomass_g","1m2",0.046
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","LELA","biomass_g","1m2",11.145
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","MAFE","biomass_g","1m2",0.325
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","MUPO","biomass_g","1m2",15.98
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","PENA","biomass_g","1m2",0.758
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","PLPA","biomass_g","1m2",1.294
"2005","jrn","G","BASN","BASN","25","jrn_BASN_BASN_25","STEX","biomass_g","1m2",0.005
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","AMCH","biomass_g","1m2",0.343
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","ASTE","biomass_g","1m2",4.241
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","BOER","biomass_g","1m2",53.921
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","CHIN","biomass_g","1m2",0.006
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","CRYP1","biomass_g","1m2",0.01
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","DEPI","biomass_g","1m2",19.983
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","ERAB","biomass_g","1m2",0.01
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","LELA","biomass_g","1m2",0.287
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","MAFE","biomass_g","1m2",0.651
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","PENA","biomass_g","1m2",0.551
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","PHAC1","biomass_g","1m2",0.091
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","PHIN","biomass_g","1m2",24.27
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","SAKA","biomass_g","1m2",5.132
"2005","jrn","G","BASN","BASN","26","jrn_BASN_BASN_26","SPSU","biomass_g","1m2",2.26
"2005","jrn","G","BASN","BASN","27","jrn_BASN_BASN_27","ALLI1","biomass_g","1m2",0.19
"2005","jrn","G","BASN","BASN","27","jrn_BASN_BASN_27","BAAB","biomass_g","1m2",18.308
"2005","jrn","G","BASN","BASN","27","jrn_BASN_BASN_27","BAMU","biomass_g","1m2",2.07
"2005","jrn","G","BASN","BASN","27","jrn_BASN_BASN_27","CRCR","biomass_g","1m2",0.753
