site,year,season,date,web,transect,block,plot,subplot,quad,treatment,kartez,genus,sp.epithet,family,LifeHistory,PhotoPath,FunctionalGroup,cover,volume,biomass.BM,biomass.BIM,SiteCluster,MetStation,season.precip,GDD,SPEI.comp
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,3,C,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.25,1.75,0.1155,0.1155,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,1,NA,3,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0.2,0.114,0.114,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,17,NA,4,C,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.5,16.5,0.8245,0.8245,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,10,NA,4,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.01,0.01,0.01612,0.01612,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,1,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.1,0.5,0.1649,0.1649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,19,NA,2,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,6.75,99.75,24.03975,24.03975,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.15,0,0.4149,0.4149,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,24,NA,4,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.35,3.6,0.8676,0.8676,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,14,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,4.41,0,12.19806,12.19806,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,3,E,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.21,0.62,0.34629,0.34629,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,4,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.01,0.03,0.004555,0.004555,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,27,NA,2,C,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.1,0.9,0.2782,0.2782,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,3,E,LIPU4,Linum,puberulum,Linaceae,annual,C3,forb,1.25,12,0.569375,0.569375,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,1,NA,1,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,4,99,9.844,9.844,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,3,C,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.05,0.45,0.10845,0.10845,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.5,0,4.149,4.149,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,4,C,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,1,24,1.649,1.649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,6,NA,2,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.3,0.6,0.4386,0.4386,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,3,NA,3,E,ERAB2,Eriogonum,abertianum,Polygonaceae,annual,C3,forb,0.8,5,0.3644,0.3644,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,5,NA,2,D,SCBR2,Scleropogon,brevifolius,Poaceae,perennial,C4,grass,1.9,0,4.609039362,4.541,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,15,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,21.75,425,60.1605,60.1605,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,1,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,21.5,449,59.469,59.469,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,29,NA,3,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.1,0.2,0.1649,0.1649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,14,NA,2,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0.3,0.114,0.114,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,16,NA,4,E,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1.3,5.1,2.574917021,1.5314,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,25,NA,1,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,22,88,21.208,21.208,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,1,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.05,0.25,0.06025,0.06025,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,2,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,1,3,1.649,1.649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,17.25,0,47.7135,47.7135,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,30,NA,1,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,2.76,108.92,26.24972,26.24972,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,16,NA,4,E,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.85,4.05,1.40165,1.40165,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,30,NA,1,D,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,0.1,0.4,0.4201,0.4201,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,2,D,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.25,0.5,0.3655,0.3655,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,17,NA,4,C,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.1,0.6,0.2782,0.2782,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,3,E,TILA2,Tidestromia,lanuginosa,Amaranthaceae,annual,C4,forb,0.25,0.75,0.0495,0.0495,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,3,D,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.1,0.3,0.0642,0.0642,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,19,NA,4,E,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.1,0.2,0.638610638,0.1178,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,21,NA,4,C,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,6,204,49.164,49.164,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,3,NA,4,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,10.5,315,42.3465,42.3465,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,3,NA,4,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.1,0.4,0.1462,0.1462,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,21,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,24.5,0,67.767,67.767,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,8,NA,4,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.3,0.9,0.4947,0.4947,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,18,NA,1,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.4,3.1,0.1822,0.1822,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,17,NA,1,C,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.75,4,0.855,0.855,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,16,NA,3,E,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.05,0.15,0.022775,0.022775,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,6,NA,4,E,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,0.2,0.4,0.700625532,0.2356,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,2,D,MUAR2,Muhlenbergia,arenicola,Poaceae,perennial,C4,grass,1,0,3.391825605,2.953,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,5,NA,2,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,8.2,0,22.6812,22.6812,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,10,NA,3,E,BOBA2,Bouteloua,barbata,Poaceae,annual,C4,grass,0.25,0,0.046547872,0.171,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.5,0.5,0.57,0.57,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,8,NA,4,D,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.1,0.3,0.4033,0.4033,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,5,NA,3,D,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.02,0.02,0.01284,0.01284,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,29,NA,3,D,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,1.25,4.5,5.25125,5.25125,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,15,NA,2,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1,24,1.539382979,1.178,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,3,E,MATA2,Machaeranthera,tanacetifolia,Asteraceae,annual,C3,forb,1,16,0.4555,0.4555,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,15,NA,2,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,0.9,0.04555,0.04555,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,6,NA,1,E,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.55,3.55,0.627,0.627,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,4,E,LATR2,Larrea,tridentata,Zygophyllaceae,perennial,C3,shrub,0.05,0.1,0.3285,0.3285,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,22,NA,3,E,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.1,0.3,0.04555,0.04555,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,30,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,19.1,460.5,110.9805,110.9805,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,3,C,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.1,0.8,0.1649,0.1649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,4,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,11,0,30.426,30.426,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,4,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,3.25,39.35,9.48335,9.48335,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,25,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.4,0,14.9364,14.9364,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,2,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,1.1,4.3,1.254,1.254,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,24,NA,2,E,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.16,1.04,0.44512,0.44512,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,27,NA,1,C,KRLA2,Krascheninnikovia,lanata,Chenopodiaceae,perennial,C3,shrub,5.3,216.8,34.821,34.821,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,30,NA,1,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,9.45,0,26.1387,26.1387,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,1,NA,2,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,2,44,4.922,4.922,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,1,C,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.5,0,1.2305,1.2305,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,5.5,0,15.213,15.213,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,4,E,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.15,0.5,0.24735,0.24735,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,20,NA,4,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.5,2.5,0.6025,0.6025,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.6,0,1.6596,1.6596,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,19,NA,4,E,LATR2,Larrea,tridentata,Zygophyllaceae,perennial,C3,shrub,0.1,0.4,0.657,0.657,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,19,NA,2,E,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.25,1.5,0.285,0.285,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,3,C,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,2.5,72.5,10.0825,10.0825,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,16,NA,3,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,0.25,0,0.6915,0.6915,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,9.6,277.8,66.9498,66.9498,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,1,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,1.75,45.25,10.90525,10.90525,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,19,NA,4,E,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,0.1,0.2,0.062929787,0.0738,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,3,D,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,2.4,4.2,3.2088,2.8272,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,6,NA,3,E,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,2.4,18.6,4.1478,4.1478,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,24,NA,3,E,MACA2,Machaeranthera,canescens,Asteraceae,perennial,C3,forb,23.15,976.7,38.17435,38.17435,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,4,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,5,70,4.611808511,5.89,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,2,C,ALIN,Allionia,incarnata,Nyctaginaceae,perennial,C4,forb,9.15,44.8,7.32,7.32,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,20,NA,3,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.45,2.15,0.74205,0.74205,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,3,C,EUEX4,Euphorbia,exstipulata,Euphorbiaceae,annual,C3,forb,0.1,0.8,0.04555,0.04555,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,25,NA,4,D,LEFE,Lesquerella,fendleri,Brassicaceae,perennial,C3,forb,0.25,1,1.05025,1.05025,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,3,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,2.55,0,7.0533,7.0533,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,23,NA,1,C,ERRO2,Eriogonum,rotundifolium,Polygonaceae,annual,C3,forb,0.75,4.75,0.341625,0.341625,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,3,C,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,2,23.5,3.224,3.224,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,30,NA,4,D,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,11,0,30.426,30.426,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,4,E,LIPU4,Linum,puberulum,Linaceae,annual,C3,forb,0.35,3.35,0.159425,0.159425,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,21,NA,2,C,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.45,3.9,1.2519,1.2519,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,13,NA,4,D,NAHI,Nama,hispidum,Hydrophyllaceae,annual,C3,forb,0.25,1.5,0.113875,0.113875,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,15,NA,3,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,36,837,99.576,99.576,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,4,E,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,1.3,0,3.5958,3.5958,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,3,C,CHER2,Chaetopappa,ericoides,Asteraceae,perennial,C3,forb,1,14,3.122,3.122,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,28,NA,1,E,MAPIP,Machaeranthera,pinnatifida,Asteraceae,perennial,C3,forb,0.5,3.5,1.391,1.391,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,9,2,NA,3,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,3.05,15,4.9166,4.9166,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,2,26,NA,2,E,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,3.75,61.5,14.8215,14.8215,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,3,C,CHSES,Chamaesyce,serpyllifolia,Euphorbiaceae,annual,C4,forb,6.6,66.8,4.153365957,4.8708,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,7,NA,2,C,CHSE7,Chamaesyce,serrula,Euphorbiaceae,annual,C4,forb,0.01,0.01,0.00642,0.00642,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,18,NA,1,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,32,0,88.512,88.512,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,10,NA,1,E,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,0.2,0.4,0.3224,0.3224,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,4,24,NA,4,E,SATR12,Salsola,tragus,Chenopodiaceae,annual,C4,forb,0.5,5,2.0165,2.0165,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,18,NA,1,C,KAPA,Kallstroemia,parviflora,Zygophyllaceae,annual,C4,forb,1,15,1.399212766,1.178,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,3,NA,3,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.35,1.95,0.5117,0.5117,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,3,29,NA,3,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,1.3,32.5,7.8325,7.8325,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,8,12,NA,2,D,GUSA2,Gutierrezia,sarothrae,Asteraceae,perennial,C3,shrub,0.25,2.5,0.6025,0.6025,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,20,NA,3,D,HODR,Hoffmannseggia,drepanocarpa,Fabaceae,perennial,C3,forb,0.1,0.2,0.114,0.114,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,4,C,CHLA10,Chamaesyce,lata,Euphorbiaceae,perennial,C4,forb,1.25,9.25,2.015,2.015,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,7,4,NA,1,C,GUSP,Gutierrezia,sphaerocephala,Asteraceae,perennial,C3,forb,0.1,1.3,0.1649,0.1649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,22,NA,4,E,ASFE2,Astragalus,missouriensis,Fabaceae,perennial,C3,forb,0.25,1,0.3655,0.3655,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,1,25,NA,4,D,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.1,0.2,0.1649,0.1649,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,6,18,NA,2,C,BOER4,Bouteloua,eriopoda,Poaceae,perennial,C4,grass,43.5,0,120.321,120.321,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,10,9,NA,3,D,SPORO,Sporobolus,NA,Poaceae,perennial,C4,grass,0.5,0,1.2305,1.2305,FivePoints,49,144.1489362,4633.1115,-0.181811821
EDGE_black,2018,fall,2018-09-28,NA,NA,5,16,NA,3,E,SPPO6,Sphaeralcea,polychroma,Malvaceae,perennial,C3,forb,0.35,1.2,0.57715,0.57715,FivePoints,49,144.1489362,4633.1115,-0.181811821
